Date,SP500,NDX
2000-12-01,1315.23,2549.74
2000-12-04,1324.97,2554.4
2000-12-05,1376.54,2852.87
2000-12-06,1351.46,2743.7
2000-12-07,1343.55,2719.91
2000-12-08,1369.89,2895.39
2000-12-11,1380.2,2972.91
2000-12-12,1371.18,2863.21
2000-12-13,1359.99,2748.88
2000-12-14,1340.93,2639.26
2000-12-15,1312.15,2549.48
2000-12-18,1322.74,2543.09
2000-12-19,1305.6,2399.63
2000-12-20,1264.74,2210.32
2000-12-21,1274.86,2224.84
2000-12-22,1305.97,2436.26
2000-12-26,1315.19,2404.6
2000-12-27,1328.92,2460.21
2000-12-28,1334.22,2464.62
2000-12-29,1320.28,2341.7
2001-01-02,1283.27,2128.78
2001-01-03,1347.56,2528.38
2001-01-04,1333.34,2460.04
2001-01-05,1298.35,2267.85
2001-01-08,1295.86,2281.54
2001-01-09,1300.8,2311.4
2001-01-10,1313.27,2413.71
2001-01-11,1326.82,2524.29
2001-01-12,1318.32,2506.05
2001-01-16,1326.65,2470.72
2001-01-17,1329.47,2558.67
2001-01-18,1347.97,2670.47
2001-01-19,1342.54,2655.68
2001-01-22,1342.9,2643.13
2001-01-23,1360.4,2730.05
2001-01-24,1364.3,2726.45
2001-01-25,1357.51,2595.85
2001-01-26,1354.95,2631.78
2001-01-29,1364.17,2694.53
2001-01-30,1373.73,2686.14
2001-01-31,1366.01,2593.0
2001-02-01,1373.47,2607.16
2001-02-02,1349.47,2472.18
2001-02-05,1354.31,2467.3
2001-02-06,1352.26,2473.24
2001-02-07,1340.89,2409.66
2001-02-08,1332.53,2355.67
2001-02-09,1314.76,2261.77
2001-02-12,1330.31,2286.85
2001-02-13,1318.8,2208.4
2001-02-14,1315.92,2305.82
2001-02-15,1326.61,2371.04
2001-02-16,1301.53,2212.51
2001-02-20,1278.94,2095.11
2001-02-21,1255.27,2058.54
2001-02-22,1252.82,2032.42
2001-02-23,1245.86,2056.06
2001-02-26,1267.65,2097.64
2001-02-27,1257.94,1964.52
2001-02-28,1239.94,1908.32
2001-03-01,1241.23,1968.02
2001-03-02,1234.18,1881.34
2001-03-05,1241.41,1916.68
2001-03-06,1253.8,1976.31
2001-03-07,1261.89,1996.23
2001-03-08,1264.74,1938.15
2001-03-09,1233.42,1813.02
2001-03-12,1180.16,1680.64
2001-03-13,1197.66,1789.7
2001-03-14,1166.71,1745.08
2001-03-15,1173.56,1697.92
2001-03-16,1150.53,1647.51
2001-03-19,1170.81,1730.46
2001-03-20,1142.62,1614.47
2001-03-21,1122.14,1605.04
2001-03-22,1117.58,1701.9
2001-03-23,1139.83,1705.02
2001-03-26,1152.69,1676.9
2001-03-27,1182.17,1735.7
2001-03-28,1153.29,1602.22
2001-03-29,1147.95,1563.14
2001-03-30,1160.33,1573.25
2001-04-02,1145.87,1516.58
2001-04-03,1106.46,1399.05
2001-04-04,1103.25,1370.75
2001-04-05,1151.44,1519.05
2001-04-06,1128.43,1448.16
2001-04-09,1137.59,1481.22
2001-04-10,1168.38,1597.87
2001-04-11,1165.89,1647.36
2001-04-12,1183.5,1714.29
2001-04-16,1179.68,1650.21
2001-04-17,1191.81,1671.51
2001-04-18,1238.16,1830.79
2001-04-19,1253.7,1953.28
2001-04-20,1242.98,1933.57
2001-04-23,1224.36,1811.89
2001-04-24,1209.47,1762.21
2001-04-25,1228.75,1814.33
2001-04-26,1234.52,1763.33
2001-04-27,1253.05,1810.47
2001-04-30,1249.46,1855.15
2001-05-01,1266.44,1919.01
2001-05-02,1267.43,1962.42
2001-05-03,1248.58,1877.8
2001-05-04,1266.61,1923.81
2001-05-07,1263.51,1895.41
2001-05-08,1261.2,1929.24
2001-05-09,1255.54,1876.87
2001-05-10,1255.18,1838.32
2001-05-11,1245.67,1821.2
2001-05-14,1248.92,1795.06
2001-05-15,1249.44,1796.81
2001-05-16,1284.99,1899.47
2001-05-17,1288.49,1925.14
2001-05-18,1291.96,1927.69
2001-05-21,1312.83,2052.57
2001-05-22,1309.38,2042.93
2001-05-23,1289.05,1957.56
2001-05-24,1293.17,2003.37
2001-05-25,1277.89,1960.74
2001-05-29,1267.93,1873.53
2001-05-30,1248.08,1779.0
2001-05-31,1255.82,1799.89
2001-06-01,1260.67,1840.83
2001-06-04,1267.11,1838.84
2001-06-05,1283.57,1923.9
2001-06-06,1270.03,1903.84
2001-06-07,1276.96,1963.31
2001-06-08,1264.96,1896.22
2001-06-11,1254.39,1846.5
2001-06-12,1255.85,1852.03
2001-06-13,1241.6,1790.21
2001-06-14,1219.87,1711.39
2001-06-15,1214.36,1701.53
2001-06-18,1208.43,1666.49
2001-06-19,1212.58,1675.9
2001-06-20,1223.14,1721.56
2001-06-21,1237.04,1751.22
2001-06-22,1225.35,1727.47
2001-06-25,1218.6,1743.9
2001-06-26,1216.76,1751.62
2001-06-27,1211.07,1756.02
2001-06-28,1226.2,1808.94
2001-06-29,1224.42,1830.19
2001-07-02,1236.71,1827.07
2001-07-03,1234.45,1822.16
2001-07-05,1219.24,1751.0
2001-07-06,1190.59,1668.59
2001-07-09,1198.78,1697.05
2001-07-10,1181.52,1624.95
2001-07-11,1180.18,1641.56
2001-07-12,1208.14,1750.13
2001-07-13,1215.68,1751.11
2001-07-16,1202.45,1685.74
2001-07-17,1214.44,1729.55
2001-07-18,1207.71,1666.87
2001-07-19,1215.02,1695.89
2001-07-20,1210.85,1676.46
2001-07-23,1191.03,1629.93
2001-07-24,1171.65,1604.86
2001-07-25,1190.49,1627.86
2001-07-26,1202.93,1673.39
2001-07-27,1205.82,1683.18
2001-07-30,1204.52,1670.03
2001-07-31,1211.23,1683.61
2001-08-01,1215.93,1729.53
2001-08-02,1220.75,1751.45
2001-08-03,1214.35,1725.9
2001-08-06,1200.48,1702.84
2001-08-07,1204.4,1696.37
2001-08-08,1183.53,1626.2
2001-08-09,1183.43,1628.92
2001-08-10,1190.16,1617.45
2001-08-13,1191.29,1653.27
2001-08-14,1186.73,1629.95
2001-08-15,1178.02,1572.03
2001-08-16,1181.66,1581.98
2001-08-17,1161.97,1516.58
2001-08-20,1171.41,1535.99
2001-08-21,1157.26,1480.74
2001-08-22,1165.31,1515.41
2001-08-23,1162.09,1496.98
2001-08-24,1184.93,1579.62
2001-08-27,1179.21,1578.33
2001-08-28,1161.51,1526.3
2001-08-29,1148.6,1499.76
2001-08-30,1129.03,1453.9
2001-08-31,1133.58,1469.7
2001-09-04,1132.94,1424.12
2001-09-05,1131.74,1415.3
2001-09-06,1106.4,1361.69
2001-09-07,1085.78,1354.27
2001-09-10,1092.54,1365.39
2001-09-17,1038.77,1252.7
2001-09-18,1032.74,1224.64
2001-09-19,1016.1,1208.23
2001-09-20,984.54,1166.27
2001-09-21,965.8,1126.95
2001-09-24,1003.45,1191.02
2001-09-25,1012.27,1187.77
2001-09-26,1007.04,1143.48
2001-09-27,1018.61,1144.27
2001-09-28,1040.94,1168.37
2001-10-01,1038.55,1151.24
2001-10-02,1051.33,1159.37
2001-10-03,1072.28,1249.41
2001-10-04,1069.63,1260.66
2001-10-05,1071.38,1271.73
2001-10-08,1062.44,1279.63
2001-10-09,1056.75,1244.56
2001-10-10,1080.99,1304.68
2001-10-11,1097.43,1389.87
2001-10-12,1091.65,1393.84
2001-10-15,1089.98,1378.92
2001-10-16,1097.54,1404.81
2001-10-17,1077.09,1314.8
2001-10-18,1068.61,1330.33
2001-10-19,1073.48,1347.59
2001-10-22,1089.9,1383.07
2001-10-23,1084.78,1384.06
2001-10-24,1085.2,1424.69
2001-10-25,1100.09,1479.05
2001-10-26,1104.61,1454.9
2001-10-29,1078.3,1374.58
2001-10-30,1059.79,1342.26
2001-10-31,1059.78,1364.78
2001-11-01,1084.1,1424.15
2001-11-02,1087.2,1425.78
2001-11-05,1102.84,1480.21
2001-11-06,1118.86,1523.09
2001-11-07,1115.8,1524.67
2001-11-08,1118.54,1510.6
2001-11-09,1120.31,1514.96
2001-11-12,1118.33,1528.75
2001-11-13,1139.09,1580.76
2001-11-14,1141.21,1585.89
2001-11-15,1142.24,1582.58
2001-11-16,1138.65,1582.14
2001-11-19,1151.06,1617.58
2001-11-20,1142.66,1549.7
2001-11-21,1137.03,1552.01
2001-11-23,1150.34,1577.47
2001-11-26,1157.42,1619.65
2001-11-27,1149.5,1609.87
2001-11-28,1128.52,1557.03
2001-11-29,1140.2,1599.3
2001-11-30,1139.45,1596.05
2001-12-03,1129.9,1567.54
2001-12-04,1144.8,1634.27
2001-12-05,1170.35,1720.91
2001-12-06,1167.1,1717.97
2001-12-07,1158.31,1673.9
2001-12-10,1139.93,1645.36
2001-12-11,1136.76,1661.27
2001-12-12,1137.07,1669.95
2001-12-13,1119.38,1601.91
2001-12-14,1123.09,1605.67
2001-12-17,1134.36,1640.34
2001-12-18,1142.92,1657.68
2001-12-19,1149.56,1628.69
2001-12-20,1139.93,1557.36
2001-12-21,1144.89,1578.27
2001-12-24,1144.65,1577.31
2001-12-26,1149.37,1590.84
2001-12-27,1157.13,1606.48
2001-12-28,1161.02,1621.13
2001-12-31,1148.08,1577.05
2002-01-02,1154.67,1610.39
2002-01-03,1165.27,1666.66
2002-01-04,1172.51,1675.03
2002-01-07,1164.89,1649.83
2002-01-08,1160.71,1666.58
2002-01-09,1155.14,1653.76
2002-01-10,1156.55,1656.68
2002-01-11,1145.6,1634.17
2002-01-14,1138.41,1603.76
2002-01-15,1146.19,1612.46
2002-01-16,1127.57,1558.98
2002-01-17,1138.88,1602.32
2002-01-18,1127.58,1548.22
2002-01-22,1119.31,1501.78
2002-01-23,1128.18,1549.21
2002-01-24,1132.15,1565.13
2002-01-25,1133.28,1558.26
2002-01-28,1133.06,1564.86
2002-01-29,1100.64,1519.33
2002-01-30,1113.57,1538.94
2002-01-31,1130.2,1550.17
2002-02-01,1122.2,1528.15
2002-02-04,1094.44,1479.17
2002-02-05,1090.02,1462.86
2002-02-06,1083.51,1445.96
2002-02-07,1080.17,1413.86
2002-02-08,1096.22,1452.17
2002-02-11,1111.94,1477.64
2002-02-12,1107.5,1464.76
2002-02-13,1118.51,1486.75
2002-02-14,1116.48,1474.71
2002-02-15,1104.18,1436.7
2002-02-19,1083.34,1387.27
2002-02-20,1097.98,1408.26
2002-02-21,1080.95,1348.25
2002-02-22,1089.84,1356.16
2002-02-25,1109.43,1407.99
2002-02-26,1109.38,1401.19
2002-02-27,1109.89,1378.48
2002-02-28,1106.73,1359.22
2002-03-01,1131.78,1435.41
2002-03-04,1153.84,1494.7
2002-03-05,1146.14,1498.95
2002-03-06,1162.77,1519.95
2002-03-07,1157.54,1506.81
2002-03-08,1164.31,1555.11
2002-03-11,1168.26,1553.8
2002-03-12,1165.58,1520.54
2002-03-13,1154.09,1486.27
2002-03-14,1153.04,1477.19
2002-03-15,1166.16,1495.41
2002-03-18,1165.55,1505.89
2002-03-19,1170.29,1504.67
2002-03-20,1151.85,1451.02
2002-03-21,1153.59,1488.97
2002-03-22,1148.7,1470.1
2002-03-25,1131.87,1427.6
2002-03-26,1138.49,1439.55
2002-03-27,1144.58,1436.51
2002-03-28,1147.39,1452.81
2002-04-01,1146.54,1478.52
2002-04-02,1136.76,1410.41
2002-04-03,1125.4,1394.21
2002-04-04,1126.34,1396.97
2002-04-05,1122.73,1376.72
2002-04-08,1125.29,1392.96
2002-04-09,1117.8,1345.32
2002-04-10,1130.47,1363.29
2002-04-11,1103.69,1324.65
2002-04-12,1111.01,1351.85
2002-04-15,1102.55,1355.09
2002-04-16,1128.37,1413.93
2002-04-17,1126.07,1403.71
2002-04-18,1124.47,1395.9
2002-04-19,1125.17,1385.01
2002-04-22,1107.83,1349.83
2002-04-23,1100.96,1322.81
2002-04-24,1093.14,1302.32
2002-04-25,1091.48,1302.32
2002-04-26,1076.32,1250.89
2002-04-29,1065.45,1246.75
2002-04-30,1076.92,1277.07
2002-05-01,1086.46,1267.43
2002-05-02,1084.56,1225.37
2002-05-03,1073.43,1190.74
2002-05-06,1052.67,1161.16
2002-05-07,1049.49,1159.25
2002-05-08,1088.85,1282.41
2002-05-09,1073.01,1240.41
2002-05-10,1054.99,1188.78
2002-05-13,1074.56,1241.54
2002-05-14,1097.28,1305.55
2002-05-15,1091.07,1311.05
2002-05-16,1098.23,1315.85
2002-05-17,1106.59,1325.8
2002-05-20,1091.88,1292.21
2002-05-21,1079.88,1255.91
2002-05-22,1086.02,1264.51
2002-05-23,1097.08,1286.77
2002-05-24,1083.82,1253.03
2002-05-28,1074.55,1244.82
2002-05-29,1067.66,1218.68
2002-05-30,1064.66,1227.9
2002-05-31,1067.14,1208.34
2002-06-03,1040.68,1159.15
2002-06-04,1040.69,1178.8
2002-06-05,1049.9,1195.6
2002-06-06,1029.15,1157.62
2002-06-07,1027.53,1140.24
2002-06-10,1030.74,1135.62
2002-06-11,1013.6,1100.97
2002-06-12,1020.26,1123.34
2002-06-13,1009.56,1106.54
2002-06-14,1007.27,1109.6
2002-06-17,1036.17,1149.91
2002-06-18,1037.14,1138.47
2002-06-19,1019.99,1097.54
2002-06-20,1006.29,1062.45
2002-06-21,989.14,1035.63
2002-06-24,992.72,1057.68
2002-06-25,976.14,1022.74
2002-06-26,973.53,1027.22
2002-06-27,990.64,1050.64
2002-06-28,989.81,1051.41
2002-07-01,968.65,998.17
2002-07-02,948.09,963.66
2002-07-03,953.99,995.68
2002-07-05,989.03,1060.89
2002-07-08,976.98,1014.33
2002-07-09,952.83,990.23
2002-07-10,920.47,959.05
2002-07-11,927.37,998.03
2002-07-12,921.39,1000.82
2002-07-15,917.93,1021.02
2002-07-16,901.05,1011.3
2002-07-17,906.04,1028.74
2002-07-18,881.56,994.61
2002-07-19,847.76,965.45
2002-07-22,819.85,939.1
2002-07-23,797.7,896.82
2002-07-24,843.42,951.58
2002-07-25,838.68,894.45
2002-07-26,852.84,910.91
2002-07-29,898.96,970.13
2002-07-30,902.78,980.36
2002-07-31,911.62,962.11
2002-08-01,884.66,913.59
2002-08-02,864.24,892.51
2002-08-05,834.6,857.08
2002-08-06,859.57,901.91
2002-08-07,876.77,919.08
2002-08-08,905.46,947.24
2002-08-09,908.64,937.33
2002-08-12,903.8,938.98
2002-08-13,884.21,907.62
2002-08-14,919.62,968.84
2002-08-15,930.25,980.98
2002-08-16,928.77,996.06
2002-08-19,950.72,1025.95
2002-08-20,937.43,1008.02
2002-08-21,949.36,1035.47
2002-08-22,962.7,1049.03
2002-08-23,940.86,1010.49
2002-08-26,947.95,1016.79
2002-08-27,934.82,974.47
2002-08-28,917.87,944.83
2002-08-29,917.8,961.75
2002-08-30,916.07,942.38
2002-09-03,878.02,899.64
2002-09-04,893.4,920.98
2002-09-05,879.15,882.92
2002-09-06,893.92,922.22
2002-09-09,902.96,932.23
2002-09-10,909.58,947.72
2002-09-11,909.45,946.4
2002-09-12,886.91,915.01
2002-09-13,889.81,923.83
2002-09-16,891.1,908.48
2002-09-17,873.52,897.53
2002-09-18,869.46,895.2
2002-09-19,843.32,865.93
2002-09-20,845.39,871.6
2002-09-23,833.7,843.08
2002-09-24,819.29,843.61
2002-09-25,839.66,880.44
2002-09-26,854.95,873.74
2002-09-27,827.37,860.35
2002-09-30,815.28,832.52
2002-10-01,847.91,870.63
2002-10-02,827.91,849.56
2002-10-03,818.95,833.21
2002-10-04,800.58,815.4
2002-10-07,785.28,804.64
2002-10-08,798.55,811.47
2002-10-09,776.76,807.42
2002-10-10,803.92,849.57
2002-10-11,835.32,890.61
2002-10-14,841.44,900.75
2002-10-15,881.27,950.42
2002-10-16,860.02,910.13
2002-10-17,879.2,945.06
2002-10-18,884.39,956.13
2002-10-21,899.72,979.35
2002-10-22,890.16,963.87
2002-10-23,896.14,989.32
2002-10-24,882.5,964.91
2002-10-25,897.65,995.55
2002-10-28,890.23,979.46
2002-10-29,882.15,960.82
2002-10-30,890.71,986.09
2002-10-31,885.76,989.54
2002-11-01,900.96,1019.06
2002-11-04,908.35,1046.99
2002-11-05,915.39,1050.39
2002-11-06,923.76,1065.86
2002-11-07,902.65,1025.79
2002-11-08,894.74,1008.44
2002-11-11,876.19,972.48
2002-11-12,882.95,1001.94
2002-11-13,882.53,1011.94
2002-11-14,904.27,1057.83
2002-11-15,909.83,1061.28
2002-11-18,900.36,1045.19
2002-11-19,896.74,1025.96
2002-11-20,914.15,1070.53
2002-11-21,933.76,1118.14
2002-11-22,930.55,1116.01
2002-11-25,932.88,1127.06
2002-11-26,913.31,1087.49
2002-11-27,938.87,1125.67
2002-11-29,936.31,1116.1
2002-12-02,934.53,1120.49
2002-12-03,920.75,1088.8
2002-12-04,917.57,1069.49
2002-12-05,906.55,1053.06
2002-12-06,912.23,1065.97
2002-12-09,892.0,1014.84
2002-12-10,904.45,1033.07
2002-12-11,904.96,1036.34
2002-12-12,901.59,1039.95
2002-12-13,889.48,1005.85
2002-12-16,910.4,1042.44
2002-12-17,902.99,1040.02
2002-12-18,891.12,1013.72
2002-12-19,884.25,1006.05
2002-12-20,895.75,1013.51
2002-12-23,897.38,1032.3
2002-12-24,892.47,1023.29
2002-12-26,889.66,1016.46
2002-12-27,875.4,997.85
2002-12-30,879.39,989.89
2002-12-31,879.82,984.36
2003-01-02,909.03,1027.86
2003-01-03,908.59,1031.63
2003-01-06,929.01,1061.48
2003-01-07,922.93,1071.85
2003-01-08,909.93,1042.52
2003-01-09,927.58,1076.05
2003-01-10,927.57,1087.36
2003-01-13,926.26,1083.0
2003-01-14,931.66,1094.87
2003-01-15,918.22,1073.6
2003-01-16,914.6,1061.46
2003-01-17,901.78,1017.58
2003-01-21,887.62,1008.93
2003-01-22,878.36,1006.51
2003-01-23,887.34,1032.67
2003-01-24,861.4,996.18
2003-01-27,847.48,986.41
2003-01-28,858.54,1001.41
2003-01-29,864.36,1016.56
2003-01-30,844.61,985.51
2003-01-31,855.7,983.05
2003-02-03,860.32,987.07
2003-02-04,848.2,971.73
2003-02-05,843.59,968.97
2003-02-06,838.15,970.55
2003-02-07,829.69,957.05
2003-02-10,835.97,969.96
2003-02-11,829.2,971.61
2003-02-12,818.68,956.77
2003-02-13,817.37,951.9
2003-02-14,834.89,982.09
2003-02-18,851.17,1014.91
2003-02-19,845.13,1005.88
2003-02-20,837.1,1001.47
2003-02-21,848.17,1015.92
2003-02-24,832.58,994.69
2003-02-25,838.57,999.28
2003-02-26,827.55,974.51
2003-02-27,837.28,994.8
2003-02-28,841.15,1009.74
2003-03-03,834.81,991.07
2003-03-04,821.99,982.98
2003-03-05,829.85,990.23
2003-03-06,822.1,983.96
2003-03-07,828.89,986.82
2003-03-10,807.48,964.29
2003-03-11,800.73,958.82
2003-03-12,804.19,970.54
2003-03-13,831.9,1029.79
2003-03-14,833.27,1030.45
2003-03-17,862.79,1077.01
2003-03-18,866.45,1082.19
2003-03-19,874.02,1074.97
2003-03-20,875.67,1080.24
2003-03-21,895.79,1093.12
2003-03-24,864.23,1047.1
2003-03-25,874.74,1066.57
2003-03-26,869.95,1066.3
2003-03-27,868.52,1061.93
2003-03-28,863.5,1046.72
2003-03-31,848.18,1018.66
2003-04-01,858.48,1022.63
2003-04-02,880.9,1063.46
2003-04-03,876.45,1064.06
2003-04-04,878.85,1050.71
2003-04-07,879.93,1053.28
2003-04-08,878.29,1046.3
2003-04-09,865.99,1023.52
2003-04-10,871.58,1033.14
2003-04-11,868.3,1026.15
2003-04-14,885.23,1048.31
2003-04-15,890.81,1053.08
2003-04-16,879.91,1054.89
2003-04-17,893.58,1083.56
2003-04-21,892.01,1081.04
2003-04-22,911.37,1102.44
2003-04-23,919.02,1112.93
2003-04-24,911.43,1108.12
2003-04-25,898.81,1083.19
2003-04-28,914.84,1107.13
2003-04-29,917.84,1116.79
2003-04-30,916.92,1106.06
2003-05-01,916.3,1113.21
2003-05-02,930.08,1136.51
2003-05-05,926.55,1136.26
2003-05-06,934.39,1152.78
2003-05-07,929.62,1135.85
2003-05-08,920.27,1118.76
2003-05-09,933.41,1143.55
2003-05-12,945.11,1160.42
2003-05-13,942.3,1155.97
2003-05-14,939.28,1148.14
2003-05-15,946.67,1162.93
2003-05-16,944.3,1154.48
2003-05-19,920.77,1112.49
2003-05-20,919.73,1112.85
2003-05-21,923.42,1113.68
2003-05-22,931.87,1131.45
2003-05-23,933.22,1130.05
2003-05-27,951.48,1172.58
2003-05-28,953.22,1173.31
2003-05-29,949.64,1181.82
2003-05-30,963.59,1197.89
2003-06-02,967.0,1185.13
2003-06-03,971.56,1198.57
2003-06-04,986.24,1224.76
2003-06-05,990.14,1231.72
2003-06-06,987.76,1213.11
2003-06-09,975.93,1195.55
2003-06-10,984.84,1212.99
2003-06-11,997.48,1228.24
2003-06-12,998.51,1229.32
2003-06-13,988.61,1203.91
2003-06-16,1010.74,1241.58
2003-06-17,1011.66,1239.63
2003-06-18,1010.09,1247.9
2003-06-19,994.7,1225.89
2003-06-20,995.69,1223.13
2003-06-23,981.64,1200.17
2003-06-24,983.45,1191.7
2003-06-25,975.32,1188.41
2003-06-26,985.82,1214.68
2003-06-27,976.22,1205.25
2003-06-30,974.5,1201.69
2003-07-01,982.32,1217.37
2003-07-02,993.75,1245.75
2003-07-03,985.7,1231.34
2003-07-04,,
2003-07-07,1004.42,1281.89
2003-07-08,1007.84,1298.37
2003-07-09,1002.21,1295.16
2003-07-10,988.7,1268.65
2003-07-11,998.14,1280.57
2003-07-14,1003.86,1295.74
2003-07-15,1000.42,1294.47
2003-07-16,994.0,1291.99
2003-07-17,981.73,1255.94
2003-07-18,993.32,1259.91
2003-07-21,978.8,1240.78
2003-07-22,988.11,1257.63
2003-07-23,988.61,1268.52
2003-07-24,981.6,1253.76
2003-07-25,998.68,1278.31
2003-07-28,996.52,1280.53
2003-07-29,989.28,1275.17
2003-07-30,987.49,1263.78
2003-07-31,990.31,1276.94
2003-08-01,980.15,1264.34
2003-08-04,982.82,1267.38
2003-08-05,965.46,1229.72
2003-08-06,967.08,1215.13
2003-08-07,974.12,1217.17
2003-08-08,977.59,1207.28
2003-08-11,980.59,1223.14
2003-08-12,990.35,1240.7
2003-08-13,984.03,1240.37
2003-08-14,990.51,1251.9
2003-08-15,990.67,1253.63
2003-08-18,999.74,1284.81
2003-08-19,1002.35,1299.69
2003-08-20,1000.3,1299.73
2003-08-21,1003.27,1314.65
2003-08-22,993.06,1304.54
2003-08-25,993.71,1306.64
2003-08-26,996.73,1309.05
2003-08-27,996.79,1318.93
2003-08-28,1002.84,1332.33
2003-08-29,1008.01,1341.2
2003-09-02,1021.99,1361.09
2003-09-03,1026.27,1360.19
2003-09-04,1027.97,1373.26
2003-09-05,1021.39,1361.9
2003-09-08,1031.64,1386.73
2003-09-09,1023.17,1370.56
2003-09-10,1010.92,1332.28
2003-09-11,1016.42,1350.8
2003-09-12,1018.63,1357.63
2003-09-15,1014.81,1347.77
2003-09-16,1029.32,1382.82
2003-09-17,1025.97,1376.8
2003-09-18,1039.58,1400.13
2003-09-19,1036.3,1392.26
2003-09-22,1022.82,1366.32
2003-09-23,1029.03,1388.15
2003-09-24,1009.38,1339.64
2003-09-25,1003.27,1325.75
2003-09-26,996.85,1309.31
2003-09-29,1006.58,1335.51
2003-09-30,995.97,1303.7
2003-10-01,1018.22,1335.34
2003-10-02,1020.24,1337.1
2003-10-03,1029.85,1375.32
2003-10-06,1034.35,1381.7
2003-10-07,1039.25,1392.56
2003-10-08,1033.78,1382.4
2003-10-09,1038.73,1396.95
2003-10-10,1038.06,1404.87
2003-10-13,1045.35,1414.72
2003-10-14,1049.48,1420.66
2003-10-15,1046.76,1417.59
2003-10-16,1050.07,1426.71
2003-10-17,1039.32,1394.02
2003-10-20,1044.68,1409.31
2003-10-21,1046.03,1422.13
2003-10-22,1030.36,1387.4
2003-10-23,1033.77,1378.11
2003-10-24,1028.91,1370.61
2003-10-27,1031.13,1377.41
2003-10-28,1046.79,1420.02
2003-10-29,1048.11,1419.92
2003-10-30,1046.94,1417.38
2003-10-31,1050.71,1416.39
2003-11-03,1059.02,1443.13
2003-11-04,1053.25,1429.38
2003-11-05,1051.81,1429.56
2003-11-06,1058.05,1440.08
2003-11-07,1053.21,1436.73
2003-11-10,1047.11,1414.62
2003-11-11,1046.57,1409.64
2003-11-12,1058.56,1443.52
2003-11-13,1058.41,1439.87
2003-11-14,1050.35,1407.51
2003-11-17,1043.63,1393.75
2003-11-18,1034.15,1364.7
2003-11-19,1042.44,1378.9
2003-11-20,1033.65,1363.49
2003-11-21,1035.28,1373.32
2003-11-24,1052.08,1419.31
2003-11-25,1053.89,1411.36
2003-11-26,1058.45,1420.11
2003-11-28,1058.2,1424.25
2003-12-01,1070.12,1447.08
2003-12-02,1066.62,1431.89
2003-12-03,1064.73,1419.77
2003-12-04,1069.72,1432.38
2003-12-05,1061.5,1406.91
2003-12-08,1069.3,1418.05
2003-12-09,1060.18,1383.66
2003-12-10,1059.05,1388.96
2003-12-11,1071.21,1416.96
2003-12-12,1074.14,1417.27
2003-12-15,1068.04,1396.82
2003-12-16,1075.13,1403.28
2003-12-17,1076.48,1400.0
2003-12-18,1089.18,1431.31
2003-12-19,1088.67,1426.17
2003-12-22,1092.94,1431.71
2003-12-23,1096.02,1448.17
2003-12-24,1094.04,1443.19
2003-12-26,1095.89,1443.86
2003-12-29,1109.48,1470.37
2003-12-30,1109.64,1470.01
2003-12-31,1111.92,1467.92
2004-01-02,1108.48,1463.57
2004-01-05,1122.22,1496.58
2004-01-06,1123.67,1501.26
2004-01-07,1126.33,1514.26
2004-01-08,1131.92,1530.65
2004-01-09,1121.86,1520.46
2004-01-12,1127.23,1539.77
2004-01-13,1121.22,1524.78
2004-01-14,1130.52,1534.08
2004-01-15,1132.05,1532.01
2004-01-16,1139.83,1553.62
2004-01-20,1138.77,1552.87
2004-01-21,1147.62,1546.6
2004-01-22,1143.94,1530.42
2004-01-23,1141.55,1531.21
2004-01-26,1155.37,1553.66
2004-01-27,1144.05,1519.23
2004-01-28,1128.48,1491.57
2004-01-29,1134.11,1496.4
2004-01-30,1131.13,1493.08
2004-02-02,1135.26,1487.84
2004-02-03,1136.03,1491.85
2004-02-04,1126.52,1462.61
2004-02-05,1128.59,1465.03
2004-02-06,1142.76,1498.95
2004-02-09,1139.81,1490.91
2004-02-10,1145.54,1500.29
2004-02-11,1157.76,1514.18
2004-02-12,1152.11,1501.34
2004-02-13,1145.81,1484.47
2004-02-17,1156.99,1506.57
2004-02-18,1151.82,1507.49
2004-02-19,1147.06,1484.8
2004-02-20,1144.11,1482.1
2004-02-23,1140.99,1463.75
2004-02-24,1139.09,1462.05
2004-02-25,1143.67,1470.22
2004-02-26,1144.91,1477.13
2004-02-27,1144.94,1470.38
2004-03-01,1155.96,1489.49
2004-03-02,1149.1,1473.22
2004-03-03,1151.04,1466.09
2004-03-04,1154.88,1481.36
2004-03-05,1156.87,1472.99
2004-03-08,1147.21,1441.12
2004-03-09,1140.58,1437.47
2004-03-10,1123.89,1417.5
2004-03-11,1106.78,1402.2
2004-03-12,1120.57,1431.4
2004-03-15,1104.49,1399.87
2004-03-16,1110.7,1407.07
2004-03-17,1123.75,1428.89
2004-03-18,1122.32,1417.77
2004-03-19,1109.78,1398.58
2004-03-22,1095.4,1381.39
2004-03-23,1093.95,1370.04
2004-03-24,1091.33,1381.86
2004-03-25,1109.19,1425.86
2004-03-26,1108.06,1415.39
2004-03-29,1122.47,1442.31
2004-03-30,1127.0,1445.25
2004-03-31,1126.21,1438.41
2004-04-01,1132.17,1453.22
2004-04-02,1141.81,1490.3
2004-04-05,1150.57,1508.37
2004-04-06,1148.16,1493.58
2004-04-07,1140.53,1481.96
2004-04-08,1139.32,1485.51
2004-04-12,1145.2,1495.93
2004-04-13,1129.44,1472.88
2004-04-14,1128.17,1475.66
2004-04-15,1128.84,1459.45
2004-04-16,1134.61,1449.06
